Feature ID	Taxon	Confidence
e360f77793c45ad2d46bdf4f9a39ab1f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pseudodactylariales;f__Pseudodactylariaceae;g__Pseudodactylaria;s__Pseudodactylaria_sp	0.9268847204034393
f0cf7e017ad9c2303ef363d9d337f6f1	k__Fungi	0.9999999999999959
f160990d74839e288e1f96f384ad26e5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9815758626411237
5aab32b43cc8d74903d38f390d2a805a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavulinopsis;s__Clavulinopsis_sp	0.9219536842302004
fe6e0d84335c1c1de1b254c8c3bcd054	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_oratosquillae	0.8062062860070746
6c6b667ea57976fa7e64d2f9766c435a	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_gen_Incertae_sedis;s__Mortierellaceae_sp	0.9752722802351974
4740ac8556d9433dff14c37d15ca1fda	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chloridium;s__Chloridium_aseptatum	0.999989529753082
b7c03b5f200abf812daf950a7611717e	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.9986161329273423
98a2d327c5f57840cc1ab080e152af51	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9042846490611861
7d4b7486be5c1f84cec44636a14ff24a	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7644366696262407
ad051819d4e98210b456b64ac6968919	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp	0.9078641006924326
087ab024cc82f5acc3ece8996b3ee23b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiales_fam_Incertae_sedis;g__Venturiales_gen_Incertae_sedis;s__Venturiales_sp	0.7861416465721567
